date,PRECTOTCORR,T2M,RH2M,WS2M,ALLSKY_SFC_SW_DWN
2023-10-01,0.01,25.15,62.87,1.02,20.55
2023-10-02,0.02,25.24,49.52,0.86,20.53
2023-10-03,0.0,24.24,56.19,1.37,20.53
2023-10-04,0.0,24.34,65.0,1.26,20.62
2023-10-05,0.0,24.46,67.72,1.26,20.81
2023-10-06,0.0,24.96,60.61,1.02,20.03
2023-10-07,0.0,24.52,65.26,1.16,18.48
2023-10-08,0.0,25.68,68.35,1.13,18.27
2023-10-09,0.83,26.18,71.15,1.02,17.07
2023-10-10,12.9,24.95,74.74,1.32,18.31
2023-10-11,0.0,23.9,69.53,1.25,20.11
2023-10-12,0.0,23.99,63.55,0.95,19.28
2023-10-13,0.0,23.88,66.43,1.01,18.39
2023-10-14,6.88,24.46,67.6,1.3,15.56
2023-10-15,1.33,23.48,69.46,0.98,16.88
2023-10-16,20.6,21.88,79.19,1.62,11.15
2023-10-17,4.73,20.89,82.7,1.27,13.13
2023-10-18,0.45,19.88,79.58,1.72,18.44
2023-10-19,0.0,20.16,70.81,1.29,18.08
2023-10-20,0.0,20.58,66.75,0.87,18.5
2023-10-21,0.0,21.38,64.3,0.84,16.47
2023-10-22,0.11,21.26,70.95,1.18,12.31
2023-10-23,0.0,21.08,76.84,1.25,17.05
2023-10-24,0.01,22.15,70.29,1.1,17.52
2023-10-25,0.0,21.88,71.27,1.22,17.63
2023-10-26,0.0,22.05,62.74,1.37,18.26
2023-10-27,0.0,22.15,60.3,0.95,17.17
2023-10-28,0.0,22.41,63.71,0.94,13.58
2023-10-29,0.0,23.05,66.0,0.84,14.57
2023-10-30,0.0,22.15,68.56,0.97,13.99
2023-10-31,0.0,22.22,65.44,0.96,12.73
2023-11-01,0.0,22.44,63.5,0.93,12.77
2023-11-02,0.0,22.56,67.29,0.83,12.9
2023-11-03,0.0,21.6,72.71,0.85,10.41
2023-11-04,0.0,21.39,67.56,1.05,11.68
2023-11-05,0.0,21.72,59.93,0.88,13.91
2023-11-06,0.0,20.38,60.75,1.09,11.25
2023-11-07,0.0,20.54,69.53,1.22,11.49
2023-11-08,0.0,20.97,74.1,1.2,11.66
2023-11-09,0.0,22.25,63.23,0.94,10.53
2023-11-10,8.33,18.78,79.11,1.57,5.41
2023-11-11,0.0,17.83,80.94,1.61,14.36
2023-11-12,0.0,17.8,73.19,1.68,15.44
2023-11-13,0.0,17.85,64.89,1.08,14.5
2023-11-14,0.0,17.77,66.7,1.5,14.05
2023-11-15,0.0,18.08,64.3,1.5,14.19
2023-11-16,0.0,18.98,61.65,1.1,12.61
2023-11-17,0.0,18.96,63.47,1.7,13.97
2023-11-18,0.0,18.72,60.94,1.14,13.16
2023-11-19,0.0,18.94,60.02,0.94,10.89
2023-11-20,0.0,17.67,66.55,1.45,9.61
2023-11-21,0.0,17.01,70.11,1.78,12.67
2023-11-22,0.0,16.33,68.73,1.47,13.96
2023-11-23,0.0,17.83,55.47,0.76,12.88
2023-11-24,0.0,16.72,61.12,1.26,13.6
2023-11-25,0.0,17.24,64.21,0.68,8.93
2023-11-26,0.0,16.18,67.28,1.1,8.27
2023-11-27,0.0,16.35,69.45,1.08,4.8
2023-11-28,0.0,16.79,66.75,1.19,9.23
2023-11-29,0.05,18.87,61.44,0.67,11.42
2023-11-30,10.91,17.71,77.81,1.3,5.02
2023-12-01,0.27,17.36,74.49,1.41,11.53
2023-12-02,0.0,17.0,67.78,1.2,12.54
2023-12-03,0.0,16.93,59.25,0.89,12.04
2023-12-04,0.12,16.65,61.61,0.86,9.83
2023-12-05,0.0,16.05,64.94,1.49,12.47
2023-12-06,0.0,15.37,62.72,1.7,13.89
2023-12-07,0.0,15.92,56.49,1.4,13.92
2023-12-08,0.0,14.9,55.86,1.23,13.8
2023-12-09,0.0,14.55,58.15,1.39,12.65
2023-12-10,0.0,13.81,58.61,1.8,13.92
2023-12-11,0.0,14.47,47.12,0.86,12.84
2023-12-12,0.0,12.65,55.84,1.2,10.49
2023-12-13,0.0,13.36,57.78,1.34,12.71
2023-12-14,0.0,12.23,64.23,1.66,11.14
2023-12-15,0.0,13.38,60.43,0.94,9.95
2023-12-16,0.01,12.58,63.42,1.29,11.35
2023-12-17,0.0,12.76,64.14,1.36,11.19
2023-12-18,0.0,11.59,70.38,1.88,13.5
2023-12-19,0.0,10.81,62.83,1.8,13.53
2023-12-20,0.0,12.06,52.03,1.33,12.9
2023-12-21,0.0,12.57,50.04,1.03,12.3
2023-12-22,0.0,13.07,51.86,0.91,9.06
2023-12-23,0.0,14.4,50.8,0.86,10.95
2023-12-24,0.0,12.98,64.22,1.05,10.06
2023-12-25,0.0,13.24,68.63,1.21,8.83
2023-12-26,0.0,14.19,62.57,0.96,6.5
2023-12-27,0.0,13.56,64.63,1.15,8.61
2023-12-28,0.0,12.9,62.43,0.93,5.37
2023-12-29,0.0,12.88,58.4,0.93,6.1
2023-12-30,0.0,12.5,59.75,1.05,4.25
2023-12-31,0.0,12.18,60.78,1.06,4.73
2024-01-01,0.0,10.97,66.05,1.42,2.74
2024-01-02,0.0,10.32,66.29,1.32,4.74
2024-01-03,0.0,11.19,61.85,1.29,5.86
2024-01-04,0.0,10.94,60.32,0.82,6.18
2024-01-05,0.0,11.08,64.12,1.05,3.79
2024-01-06,0.0,10.63,69.06,1.2,4.24
2024-01-07,0.0,10.53,69.89,1.2,4.36
2024-01-08,0.0,11.03,65.99,0.96,3.26
2024-01-09,0.0,10.33,66.88,1.28,3.48
2024-01-10,0.0,9.48,67.88,1.95,5.7
2024-01-11,0.0,9.43,61.91,1.37,7.45
2024-01-12,0.0,10.31,57.51,1.46,5.23
2024-01-13,0.0,12.44,48.88,1.18,7.58
2024-01-14,0.0,10.22,51.64,1.56,6.32
2024-01-15,0.0,10.76,48.95,1.23,7.81
2024-01-16,0.0,11.52,49.59,1.04,6.16
2024-01-17,0.0,11.23,56.22,1.1,7.69
2024-01-18,0.0,11.85,59.22,0.87,6.16
2024-01-19,0.0,12.74,54.72,0.9,5.1
2024-01-20,0.0,11.2,58.76,0.99,5.74
2024-01-21,0.0,10.03,59.65,1.71,6.01
2024-01-22,0.0,10.84,51.36,0.96,7.93
2024-01-23,0.0,10.73,52.02,1.22,8.34
2024-01-24,0.0,9.96,56.29,1.38,5.34
2024-01-25,0.0,10.03,54.78,1.29,7.27
2024-01-26,0.0,12.47,52.04,1.41,10.8
2024-01-27,0.0,13.66,56.31,1.85,13.52
2024-01-28,0.0,15.36,49.89,1.17,10.03
2024-01-29,0.0,13.85,52.85,1.24,9.23
2024-01-30,0.0,14.5,53.96,0.9,9.87
2024-01-31,3.88,14.44,63.87,1.39,8.25
2024-02-01,19.4,12.75,83.87,3.42,4.8
2024-02-02,2.01,11.25,67.79,1.7,12.08
2024-02-03,0.69,12.27,54.61,1.6,6.31
2024-02-04,8.83,13.51,74.39,1.17,2.72
2024-02-05,0.67,11.49,68.47,1.49,13.36
2024-02-06,0.0,10.81,51.83,1.6,16.45
2024-02-07,0.0,11.26,50.49,2.0,12.9
2024-02-08,0.0,9.76,54.44,2.19,19.04
2024-02-09,0.0,12.94,43.05,1.01,18.67
2024-02-10,0.0,14.45,41.05,1.08,17.59
2024-02-11,0.0,14.28,46.83,1.49,17.39
2024-02-12,0.0,14.81,48.32,0.99,11.76
2024-02-13,0.0,15.68,47.46,1.21,14.76
2024-02-14,0.0,15.23,52.13,1.48,17.17
2024-02-15,0.0,15.53,45.17,1.41,18.61
2024-02-16,0.0,16.68,36.99,1.06,17.72
2024-02-17,0.0,16.97,37.17,1.31,17.02
2024-02-18,0.01,16.32,47.22,2.03,11.4
2024-02-19,1.45,18.5,49.18,4.41,14.58
2024-02-20,0.35,16.4,63.2,2.51,16.46
2024-02-21,0.05,15.25,57.42,1.45,16.99
2024-02-22,0.05,14.84,47.33,1.72,19.23
2024-02-23,0.0,14.41,40.91,1.56,19.64
2024-02-24,0.0,14.8,35.59,1.39,18.15
2024-02-25,0.07,14.17,42.3,1.36,18.98
2024-02-26,0.0,13.68,45.31,1.05,18.33
2024-02-27,0.01,13.88,49.43,0.91,12.06
2024-02-28,0.0,15.56,47.69,1.95,20.22
2024-02-29,0.0,16.65,52.96,1.67,19.93
2024-03-01,4.7,17.72,56.59,1.88,9.22
2024-03-02,14.59,17.43,75.14,4.55,10.55
2024-03-03,0.71,12.68,52.21,2.37,20.8
2024-03-04,0.89,11.63,43.42,1.47,20.79
2024-03-05,0.0,12.56,45.0,1.71,13.72
2024-03-06,0.0,13.92,44.13,1.57,21.14
2024-03-07,0.17,16.11,45.38,1.23,20.39
2024-03-08,0.04,16.48,47.01,1.59,21.42
2024-03-09,0.0,17.62,45.87,1.8,22.64
2024-03-10,0.0,19.19,39.39,1.14,15.28
2024-03-11,0.0,20.61,37.55,1.24,18.94
2024-03-12,0.06,20.99,40.85,1.49,21.07
2024-03-13,0.35,20.22,42.23,1.11,7.47
2024-03-14,0.07,19.27,50.15,1.53,21.97
2024-03-15,0.0,19.1,46.84,2.16,23.4
2024-03-16,0.0,19.68,36.93,1.34,23.06
2024-03-17,0.0,20.66,38.39,1.75,18.48
2024-03-18,0.0,21.93,38.31,1.52,22.49
2024-03-19,0.0,22.79,38.27,1.31,22.58
2024-03-20,0.0,24.01,37.16,1.71,23.11
2024-03-21,0.01,23.85,34.87,1.89,20.17
2024-03-22,0.53,23.8,43.72,1.7,20.88
2024-03-23,0.03,24.76,42.01,2.22,22.44
2024-03-24,0.11,23.59,39.94,1.8,15.02
2024-03-25,0.0,23.84,39.73,1.95,24.26
2024-03-26,0.01,25.9,39.21,1.78,15.14
2024-03-27,3.15,25.59,44.11,1.77,14.41
2024-03-28,0.46,25.22,55.72,2.88,16.49
2024-03-29,0.76,27.15,54.45,1.67,19.24
2024-03-30,15.62,25.52,58.4,1.35,19.69
2024-03-31,0.05,25.12,46.48,2.13,23.41
2024-04-01,0.03,23.0,41.54,2.05,22.3
2024-04-02,0.0,24.06,36.51,1.9,25.52
2024-04-03,0.0,27.0,32.96,1.03,19.94
2024-04-04,0.01,25.77,34.29,1.75,22.87
2024-04-05,0.0,25.21,35.5,2.38,24.48
2024-04-06,0.0,24.88,32.83,1.86,26.19
2024-04-07,0.0,26.23,28.6,1.66,26.36
2024-04-08,0.0,26.86,27.87,1.59,25.96
2024-04-09,0.0,27.71,24.89,1.34,22.66
2024-04-10,0.0,27.88,27.82,1.2,24.13
2024-04-11,0.0,28.57,31.2,1.77,20.34
2024-04-12,0.0,28.84,31.28,0.96,23.21
2024-04-13,0.49,29.01,35.48,1.77,11.56
2024-04-14,0.24,24.93,53.64,2.52,10.98
2024-04-15,1.85,27.64,46.9,1.84,13.57
2024-04-16,0.03,27.71,43.33,2.52,24.2
2024-04-17,0.0,26.18,40.37,2.44,24.97
2024-04-18,0.45,29.2,32.53,1.31,21.68
2024-04-19,0.57,28.9,33.57,3.02,17.85
2024-04-20,2.77,26.99,45.68,2.16,25.49
2024-04-21,0.02,28.38,38.9,1.61,26.71
2024-04-22,0.08,28.83,33.72,2.06,24.44
2024-04-23,0.41,28.77,35.69,1.81,20.11
2024-04-24,0.26,28.33,34.54,1.34,25.49
2024-04-25,0.01,30.27,32.7,2.27,26.9
2024-04-26,0.35,31.92,28.37,0.9,24.01
2024-04-27,3.11,29.79,37.42,3.19,21.09
2024-04-28,0.95,29.44,36.24,1.17,20.59
2024-04-29,5.41,25.35,47.82,3.23,11.71
2024-04-30,0.0,26.27,39.21,2.8,26.86
2024-05-01,0.0,24.02,36.91,2.95,27.73
2024-05-02,0.03,27.06,28.93,2.59,28.63
2024-05-03,0.0,28.58,26.98,2.1,18.01
2024-05-04,0.0,30.31,28.99,3.24,24.23
2024-05-05,0.0,30.98,32.47,3.22,27.59
2024-05-06,0.0,32.57,30.11,2.0,27.22
2024-05-07,0.0,34.44,22.89,1.49,27.3
2024-05-08,0.0,35.36,20.35,1.16,26.33
2024-05-09,0.0,33.5,25.66,2.46,24.27
2024-05-10,0.39,34.55,28.21,2.64,21.56
2024-05-11,2.96,33.54,34.07,2.0,19.75
2024-05-12,0.25,32.8,33.5,1.28,22.51
2024-05-13,0.76,32.72,27.24,2.26,27.69
2024-05-14,0.0,32.18,20.5,2.07,29.06
2024-05-15,0.0,34.76,18.08,1.63,27.05
2024-05-16,0.0,35.79,19.68,2.06,25.17
2024-05-17,0.0,37.25,23.31,2.72,21.76
2024-05-18,0.0,37.78,21.69,2.97,26.77
2024-05-19,0.0,37.35,24.07,2.64,26.58
2024-05-20,0.0,38.59,19.09,2.23,26.01
2024-05-21,0.01,37.64,18.41,2.26,26.62
2024-05-22,0.0,38.0,18.52,1.63,25.75
2024-05-23,0.14,37.18,20.41,2.24,24.47
2024-05-24,0.89,37.27,24.45,1.86,23.81
2024-05-25,0.32,37.74,21.71,3.09,27.68
2024-05-26,0.0,38.0,19.5,2.42,27.99
2024-05-27,0.0,38.74,14.67,2.42,29.38
2024-05-28,0.0,39.16,11.79,2.13,29.38
2024-05-29,0.0,39.32,10.3,2.0,27.88
2024-05-30,0.0,38.69,9.42,2.28,28.7
2024-05-31,0.04,38.82,9.61,1.45,27.56
2024-06-01,0.0,39.18,14.31,1.98,23.65
2024-06-02,0.24,38.27,18.45,2.89,25.74
2024-06-03,0.02,38.86,16.03,2.11,25.94
2024-06-04,0.0,39.23,18.0,2.52,25.18
2024-06-05,4.35,38.47,20.76,2.28,22.36
2024-06-06,2.02,35.16,33.82,2.15,23.58
2024-06-07,0.31,35.85,29.35,2.38,23.66
2024-06-08,0.0,35.39,25.3,3.31,17.37
2024-06-09,0.0,35.89,19.16,3.07,29.06
2024-06-10,0.0,36.54,16.24,2.13,27.16
2024-06-11,0.0,37.43,14.93,1.99,27.45
2024-06-12,0.0,38.67,15.15,1.97,28.27
2024-06-13,0.0,39.36,17.59,3.34,26.47
2024-06-14,0.0,40.03,19.79,3.64,26.48
2024-06-15,0.0,40.52,19.53,3.85,25.42
2024-06-16,0.0,40.03,20.25,3.52,26.13
2024-06-17,0.0,40.85,20.74,3.58,25.98
2024-06-18,0.58,40.88,21.97,3.75,25.62
2024-06-19,0.44,40.92,23.38,3.36,24.74
2024-06-20,4.05,38.38,27.78,0.76,16.93
2024-06-21,2.71,35.47,32.5,1.44,15.92
2024-06-22,0.0,36.01,32.07,1.81,23.0
2024-06-23,0.28,37.34,27.87,1.19,23.76
2024-06-24,0.17,38.49,24.73,1.08,23.4
2024-06-25,0.4,38.18,29.07,1.57,22.63
2024-06-26,1.01,39.12,27.57,1.64,17.98
2024-06-27,8.17,35.86,45.84,2.16,9.59
2024-06-28,3.44,35.6,51.1,1.32,23.23
2024-06-29,8.07,35.45,51.52,1.78,20.06
2024-06-30,0.25,36.63,47.35,1.57,14.53
2024-07-01,3.91,36.99,46.79,2.38,13.73
2024-07-02,33.31,35.49,60.35,2.32,18.43
2024-07-03,18.0,34.61,61.62,2.9,18.82
2024-07-04,14.8,31.3,69.96,3.43,13.89
2024-07-05,12.25,33.62,60.53,1.87,14.34
2024-07-06,15.8,30.59,72.66,2.5,10.48
2024-07-07,7.44,31.78,68.75,2.4,17.51
2024-07-08,0.42,33.43,58.67,1.18,21.99
2024-07-09,0.02,33.9,54.13,0.86,23.46
2024-07-10,4.03,34.65,53.02,1.13,20.98
2024-07-11,0.2,35.56,49.97,1.6,22.24
2024-07-12,6.91,34.97,54.85,1.68,12.69
2024-07-13,1.34,33.61,54.7,1.44,23.31
2024-07-14,0.01,34.53,49.69,1.15,25.59
2024-07-15,0.34,35.69,46.11,0.8,23.86
2024-07-16,4.04,34.83,55.89,1.69,22.53
2024-07-17,3.13,35.07,56.0,1.29,19.58
2024-07-18,4.63,34.72,55.56,1.64,21.27
2024-07-19,0.65,35.63,48.67,0.61,22.94
2024-07-20,1.67,35.56,52.29,1.48,21.59
2024-07-21,1.42,35.88,54.17,1.17,19.36
2024-07-22,6.8,35.73,55.4,1.54,19.07
2024-07-23,7.86,34.29,61.57,1.6,16.54
2024-07-24,3.71,33.47,63.07,2.97,15.62
2024-07-25,5.77,32.71,66.31,2.19,18.68
2024-07-26,15.61,33.2,64.17,1.31,20.76
2024-07-27,0.93,34.82,58.65,1.88,13.81
2024-07-28,2.9,33.21,58.57,1.55,20.31
2024-07-29,2.75,34.24,61.63,1.77,19.21
2024-07-30,11.35,33.84,63.84,1.29,16.43
2024-07-31,14.56,33.51,70.39,1.49,18.04
2024-08-01,16.72,30.82,78.09,2.28,5.16
2024-08-02,2.62,32.7,65.13,1.81,20.82
2024-08-03,0.95,30.89,73.83,3.23,20.33
2024-08-04,0.32,32.01,63.92,1.84,19.01
2024-08-05,4.07,32.33,64.51,1.67,20.61
2024-08-06,2.0,31.97,69.21,2.24,21.73
2024-08-07,3.42,31.6,72.66,2.33,13.84
2024-08-08,3.74,31.39,69.78,2.28,18.78
2024-08-09,9.64,31.36,71.35,1.39,20.59
2024-08-10,25.11,29.91,79.05,1.84,19.55
2024-08-11,54.25,28.62,89.77,2.3,8.33
2024-08-12,5.66,29.23,82.22,1.44,17.74
2024-08-13,1.36,29.08,84.38,1.14,17.64
2024-08-14,15.17,30.25,79.17,0.99,18.32
2024-08-15,16.52,30.31,79.87,1.27,14.96
2024-08-16,7.66,29.71,83.85,1.45,17.58
2024-08-17,14.93,28.02,89.94,1.6,19.56
2024-08-18,1.42,28.56,85.82,1.17,21.59
2024-08-19,19.55,29.14,83.68,1.04,13.4
2024-08-20,4.13,30.01,78.36,1.11,20.13
2024-08-21,5.1,29.78,81.12,1.08,18.38
2024-08-22,1.67,30.67,77.41,1.05,24.03
2024-08-23,2.48,30.52,76.91,0.84,20.94
2024-08-24,4.07,30.0,77.06,0.71,20.95
2024-08-25,1.48,29.94,75.97,0.64,20.77
2024-08-26,4.7,29.66,79.4,0.88,20.77
2024-08-27,16.85,28.34,86.27,2.04,19.48
2024-08-28,22.11,28.2,86.83,1.73,20.94
2024-08-29,19.2,27.51,89.01,2.25,10.45
2024-08-30,1.82,28.81,80.39,0.9,20.82
2024-08-31,0.0,28.17,82.12,1.53,23.77
2024-09-01,0.28,29.81,76.64,1.09,23.12
2024-09-02,2.4,29.41,81.65,1.26,17.86
2024-09-03,22.68,28.77,81.26,1.08,12.32
2024-09-04,13.3,28.3,79.63,0.91,20.13
2024-09-05,2.41,28.28,77.57,0.48,17.79
2024-09-06,8.03,28.89,78.57,0.78,18.71
2024-09-07,10.76,28.75,79.98,0.59,17.2
2024-09-08,2.59,29.09,79.21,0.74,21.25
2024-09-09,2.74,29.36,78.9,0.83,19.64
2024-09-10,5.31,29.09,80.76,0.71,16.69
2024-09-11,0.47,28.54,80.3,0.78,19.38
2024-09-12,1.73,28.6,80.42,1.2,20.6
2024-09-13,1.39,28.29,78.01,1.56,16.72
2024-09-14,4.44,27.87,76.32,1.22,18.58
2024-09-15,1.19,28.01,74.42,1.06,19.2
2024-09-16,0.07,27.79,74.24,1.21,20.45
2024-09-17,1.04,28.49,72.18,0.94,20.86
2024-09-18,0.08,28.09,78.05,1.33,19.08
2024-09-19,0.21,27.43,76.96,1.81,9.25
2024-09-20,0.0,28.45,74.78,0.96,22.18
2024-09-21,0.0,29.62,74.59,0.89,20.97
2024-09-22,0.0,29.52,76.27,1.06,19.13
2024-09-23,0.0,30.37,74.06,0.86,20.53
2024-09-24,0.03,31.26,69.9,0.63,20.28
2024-09-25,0.44,30.92,67.49,0.88,16.14
2024-09-26,6.27,28.91,80.43,1.67,12.87
2024-09-27,5.76,28.56,76.05,1.4,15.99
2024-09-28,0.59,28.54,71.97,0.95,14.74
2024-09-29,0.01,28.3,70.09,1.29,19.4
2024-09-30,0.0,28.36,73.15,1.71,18.21
2024-10-01,0.0,28.78,69.93,1.55,19.24
2024-10-02,0.0,28.73,63.95,1.27,20.1
2024-10-03,0.0,28.72,57.52,1.18,20.65
2024-10-04,0.0,28.43,56.72,1.01,19.66
2024-10-05,0.06,28.34,58.13,1.05,18.55
2024-10-06,6.65,27.83,61.52,1.28,18.33
2024-10-07,0.0,27.06,64.04,1.39,19.57
2024-10-08,0.0,26.75,64.08,1.26,18.73
2024-10-09,0.0,26.07,65.85,1.81,19.05
2024-10-10,0.0,25.79,60.69,1.55,19.66
2024-10-11,0.0,26.47,53.11,1.6,19.67
2024-10-12,0.0,26.96,49.67,0.93,19.13
2024-10-13,0.0,26.31,46.68,1.08,18.58
2024-10-14,0.0,25.47,46.81,1.33,17.75
2024-10-15,0.0,26.31,47.8,1.47,18.26
2024-10-16,0.0,26.46,51.92,1.12,15.5
2024-10-17,0.0,26.5,50.51,1.22,17.24
2024-10-18,0.0,27.07,46.56,1.13,16.03
2024-10-19,0.0,25.94,51.25,1.42,15.67
2024-10-20,0.0,25.94,53.23,1.21,15.32
2024-10-21,0.0,25.68,57.1,1.23,14.2
2024-10-22,0.0,25.35,61.38,1.13,13.93
2024-10-23,0.0,25.95,56.39,2.22,15.55
2024-10-24,0.0,24.76,58.98,2.06,16.38
2024-10-25,0.0,25.11,55.35,1.9,17.75
2024-10-26,0.0,24.84,50.74,1.55,17.53
2024-10-27,0.0,25.98,48.3,1.09,15.59
2024-10-28,0.0,25.71,64.78,1.75,16.9
2024-10-29,0.0,27.13,61.83,1.24,16.4
2024-10-30,0.0,26.81,54.6,1.5,16.13
2024-10-31,0.0,25.28,50.31,2.36,17.23
2024-11-01,0.0,24.09,46.68,1.76,16.35
2024-11-02,0.0,25.14,36.32,0.91,15.07
2024-11-03,0.0,23.46,42.34,0.98,13.99
2024-11-04,0.0,24.57,42.53,1.07,14.68
2024-11-05,0.0,23.82,50.18,1.38,11.83
2024-11-06,0.0,23.94,53.07,1.2,11.48
2024-11-07,0.0,24.32,54.36,0.91,12.2
2024-11-08,0.0,24.4,55.58,1.03,9.98
2024-11-09,0.0,24.17,60.34,1.12,9.05
2024-11-10,0.0,24.4,60.83,0.64,11.13
2024-11-11,0.01,24.42,60.04,1.11,9.26
2024-11-12,0.01,23.0,58.71,1.16,6.22
2024-11-13,0.0,22.35,53.14,1.15,5.53
2024-11-14,0.0,21.15,50.07,1.09,4.38
2024-11-15,0.0,20.81,53.86,1.55,6.89
2024-11-16,0.0,19.79,57.49,1.51,7.58
2024-11-17,0.0,19.18,50.78,1.67,8.31
2024-11-18,0.0,18.98,48.04,1.41,13.05
2024-11-19,0.0,18.89,42.34,1.46,13.65
2024-11-20,0.0,18.64,41.29,1.37,14.29
2024-11-21,0.0,19.08,39.24,1.22,13.04
2024-11-22,0.0,19.56,38.67,1.09,12.18
2024-11-23,0.0,19.01,44.6,1.04,11.43
2024-11-24,0.0,18.69,48.59,1.54,11.44
2024-11-25,0.0,17.37,55.55,1.81,12.1
2024-11-26,0.0,17.47,49.72,1.52,13.33
2024-11-27,0.0,17.49,45.13,1.27,13.85
2024-11-28,0.0,17.81,43.52,1.27,13.08
2024-11-29,0.0,17.88,43.2,1.16,12.23
2024-11-30,0.0,16.84,42.78,1.51,11.97
2024-12-01,0.0,17.33,44.53,1.19,12.62
2024-12-02,0.0,18.3,49.39,1.3,12.24
2024-12-03,0.0,18.53,48.79,1.75,11.92
2024-12-04,0.0,16.79,52.33,2.22,13.39
2024-12-05,0.0,15.44,42.06,1.56,13.81
2024-12-06,0.0,15.77,35.98,1.54,13.76
2024-12-07,0.0,15.11,36.01,0.95,13.3
2024-12-08,0.1,13.69,41.46,1.83,11.0
2024-12-09,0.28,12.69,53.7,1.39,12.32
2024-12-10,0.0,11.76,39.38,2.07,12.54
2024-12-11,0.0,11.71,33.5,1.72,13.06
2024-12-12,0.0,11.9,34.5,1.51,12.38
2024-12-13,0.0,11.79,40.38,2.63,14.23
2024-12-14,0.0,10.95,43.31,1.89,13.55
2024-12-15,0.0,12.88,30.99,1.08,13.55
2024-12-16,0.0,13.46,29.97,1.11,13.5
2024-12-17,0.0,13.28,30.27,1.12,11.54
2024-12-18,0.0,12.45,36.31,1.23,11.4
2024-12-19,0.0,12.08,41.09,1.24,8.79
2024-12-20,0.0,12.4,46.72,1.43,9.69
2024-12-21,0.0,11.88,43.57,1.11,10.67
2024-12-22,0.0,13.61,37.51,0.97,9.96
2024-12-23,1.64,12.1,66.76,1.74,3.95
2024-12-24,0.27,13.3,64.58,1.38,8.05
2024-12-25,0.0,13.26,59.19,1.36,10.75
2024-12-26,0.0,14.36,47.62,1.01,11.05
2024-12-27,10.37,11.9,75.38,1.52,2.03
2024-12-28,15.77,12.81,86.02,0.81,3.99
2024-12-29,0.0,12.33,68.57,2.08,7.66
2024-12-30,0.0,11.06,53.46,1.79,6.89
2024-12-31,0.0,11.64,42.91,1.14,7.82
2025-01-01,0.0,11.84,44.33,1.82,6.94
2025-01-02,0.0,14.33,49.57,1.56,6.04
2025-01-03,0.0,16.36,53.49,0.91,8.17
2025-01-04,0.0,18.0,45.73,1.01,7.42
2025-01-05,0.35,15.42,53.82,1.62,9.83
2025-01-06,0.4,14.16,59.68,1.05,4.72
2025-01-07,0.0,11.95,55.77,1.95,8.73
2025-01-08,0.0,11.35,43.74,1.72,13.89
2025-01-09,0.0,13.66,33.94,0.81,13.79
2025-01-10,0.0,13.78,32.08,0.73,6.05
2025-01-11,3.07,9.68,57.04,1.58,3.69
2025-01-12,5.09,12.27,74.94,1.14,6.48
2025-01-13,0.0,11.97,63.51,1.95,13.48
2025-01-14,0.0,11.86,47.01,1.43,14.16
2025-01-15,0.0,13.68,38.97,0.83,11.83
2025-01-16,0.4,12.66,52.21,1.29,6.73
2025-01-17,0.0,11.98,52.16,1.77,12.17
2025-01-18,0.0,13.38,41.64,0.91,7.69
2025-01-19,0.0,13.71,42.08,0.87,9.45
2025-01-20,0.0,14.49,42.49,1.66,11.69
2025-01-21,0.0,13.76,53.29,1.7,10.65
2025-01-22,0.0,14.38,51.81,1.51,14.62
2025-01-23,0.0,15.04,43.12,1.54,14.28
2025-01-24,0.0,13.01,43.14,2.04,15.67
2025-01-25,0.0,12.32,33.33,1.64,16.11
2025-01-26,0.0,13.17,29.17,1.56,16.54
2025-01-27,0.0,13.31,29.22,1.61,16.39
2025-01-28,0.0,14.72,28.29,1.1,16.15
2025-01-29,0.0,13.44,40.61,1.95,13.25
2025-01-30,0.0,14.74,41.54,1.12,13.22
2025-01-31,0.0,15.84,38.77,0.69,10.25
2025-02-01,0.0,15.07,43.59,1.42,4.74
2025-02-02,0.0,15.56,44.41,1.36,9.1
2025-02-03,0.0,15.07,38.42,1.31,11.74
2025-02-04,1.1,15.95,40.82,1.14,7.18
2025-02-05,0.63,14.34,48.43,1.54,14.62
2025-02-06,0.0,13.56,41.85,1.76,16.77
2025-02-07,0.0,12.87,41.68,2.0,17.02
2025-02-08,0.0,14.92,34.5,1.68,15.89
2025-02-09,0.0,17.31,28.47,1.13,16.74
2025-02-10,0.0,17.66,30.86,1.14,15.68
2025-02-11,0.0,17.49,37.84,1.48,14.97
2025-02-12,0.0,16.5,39.49,2.05,16.97
2025-02-13,0.0,14.85,36.98,2.24,17.3
2025-02-14,0.0,15.82,34.17,1.82,18.05
2025-02-15,0.0,18.22,38.65,1.16,15.01
2025-02-16,0.0,17.3,46.75,1.08,10.8
2025-02-17,0.0,18.85,34.91,1.46,18.37
2025-02-18,0.0,18.97,33.49,1.69,18.36
2025-02-19,0.22,19.79,34.84,1.17,12.95
2025-02-20,14.16,16.51,74.63,2.26,10.31
2025-02-21,0.02,16.4,67.41,0.94,17.12
2025-02-22,0.0,17.59,50.17,1.66,16.28
2025-02-23,0.03,18.42,42.18,1.03,19.32
2025-02-24,0.0,19.47,39.98,1.44,17.88
2025-02-25,0.45,18.06,47.94,1.37,11.97
2025-02-26,1.12,20.79,50.02,2.4,11.55
2025-02-27,8.41,17.87,81.63,2.33,4.51
