date,PRECTOTCORR,T2M,RH2M,WS2M,ALLSKY_SFC_SW_DWN
2024-04-24,0.23,35.48,35.19,2.41,20.59
2024-04-25,1.58,35.29,37.29,2.15,23.04
2024-04-26,0.05,35.41,43.69,2.12,22.66
2024-04-27,0.02,36.04,42.57,2.44,23.17
2024-04-28,0.08,36.62,40.14,2.21,22.65
2024-04-29,1.08,36.04,40.88,2.2,20.14
2024-04-30,0.0,36.94,38.62,2.78,22.74
2024-05-01,0.7,36.85,42.62,3.05,20.19
2024-05-02,3.31,35.65,46.44,2.88,25.13
2024-05-03,0.08,34.93,45.29,1.9,25.96
2024-05-04,0.07,34.12,52.16,2.62,24.49
2024-05-05,0.04,34.03,55.83,3.62,23.81
2024-05-06,2.14,34.69,56.07,4.16,16.64
2024-05-07,4.27,31.62,60.56,3.41,15.71
2024-05-08,1.29,31.86,57.77,2.53,22.58
2024-05-09,4.88,31.61,60.13,2.8,21.62
2024-05-10,3.31,31.8,59.76,3.0,22.14
2024-05-11,25.18,31.18,69.52,3.04,18.87
2024-05-12,29.24,30.83,72.5,2.12,22.29
2024-05-13,8.15,31.11,67.32,1.67,24.69
2024-05-14,1.1,30.81,64.32,1.51,24.2
2024-05-15,0.57,31.43,62.18,1.68,25.02
2024-05-16,0.37,31.46,57.62,2.07,20.2
2024-05-17,0.05,33.66,51.69,2.4,24.01
2024-05-18,0.64,33.46,53.5,2.25,19.51
2024-05-19,0.86,33.06,57.59,2.2,21.75
2024-05-20,4.38,33.31,59.97,2.47,25.86
2024-05-21,10.09,32.05,67.32,2.04,25.29
2024-05-22,0.16,32.55,60.81,2.09,26.09
2024-05-23,0.25,31.83,63.7,2.39,25.01
2024-05-24,11.1,30.69,70.63,2.88,20.26
2024-05-25,1.98,31.33,68.38,3.06,22.83
2024-05-26,10.44,32.52,62.78,2.55,9.04
2024-05-27,6.27,33.7,62.84,3.07,15.51
2024-05-28,0.5,34.58,61.82,3.57,21.93
2024-05-29,0.15,34.59,63.43,3.54,23.5
2024-05-30,0.22,33.21,67.15,3.9,22.31
2024-05-31,0.54,32.6,70.61,4.05,17.86
2024-06-01,1.97,31.37,74.67,3.28,16.98
2024-06-02,16.52,30.81,78.01,3.05,16.29
2024-06-03,31.43,30.16,78.94,2.6,22.72
2024-06-04,1.96,31.35,71.94,2.32,23.4
2024-06-05,0.35,31.96,69.61,2.11,21.08
2024-06-06,0.96,32.37,66.27,2.55,22.29
2024-06-07,2.56,31.82,68.72,3.04,19.37
2024-06-08,1.24,31.13,70.0,3.19,23.35
2024-06-09,0.27,32.5,63.73,2.24,22.36
2024-06-10,0.05,33.24,61.26,2.83,24.32
2024-06-11,0.03,31.62,65.66,3.04,17.24
2024-06-12,0.02,33.15,58.05,3.02,18.19
2024-06-13,2.84,33.21,59.69,3.2,17.56
2024-06-14,5.72,29.54,77.18,3.3,11.14
2024-06-15,2.53,30.3,71.18,3.02,21.73
2024-06-16,1.44,30.09,68.55,2.98,22.13
2024-06-17,0.14,31.84,67.18,1.97,19.8
2024-06-18,1.75,32.18,67.06,3.43,15.53
2024-06-19,5.85,31.16,71.85,2.12,19.16
2024-06-20,6.57,31.06,73.02,2.42,20.47
2024-06-21,9.01,28.63,81.95,2.53,13.49
2024-06-22,5.78,29.33,77.83,1.97,17.54
2024-06-23,4.37,29.49,76.81,2.08,19.65
2024-06-24,3.06,30.73,71.38,2.66,20.84
2024-06-25,1.43,31.49,69.21,2.06,19.03
2024-06-26,3.94,30.07,77.67,2.01,19.08
2024-06-27,9.51,29.44,80.77,2.29,13.57
2024-06-28,20.02,29.73,79.04,1.91,15.92
2024-06-29,27.58,29.18,84.1,2.41,12.63
2024-06-30,14.77,28.98,85.19,2.67,10.39
2024-07-01,4.76,28.21,84.68,3.19,13.07
2024-07-02,5.55,28.02,85.23,2.76,9.88
2024-07-03,9.1,28.53,86.24,2.1,5.7
2024-07-04,6.92,28.41,86.63,2.62,9.15
2024-07-05,6.48,29.31,83.44,2.19,12.13
2024-07-06,2.6,27.71,89.66,1.61,12.54
2024-07-07,14.76,28.62,83.84,0.82,17.52
2024-07-08,5.48,28.65,83.62,1.91,19.0
2024-07-09,1.41,28.67,83.84,1.7,17.04
2024-07-10,0.61,29.35,80.1,2.9,18.81
2024-07-11,3.5,29.17,82.8,2.87,18.64
2024-07-12,12.58,28.14,87.03,2.47,9.21
2024-07-13,7.87,29.1,83.84,2.12,17.08
2024-07-14,15.64,29.14,84.43,1.99,15.28
2024-07-15,6.02,28.96,84.39,2.15,15.84
2024-07-16,4.59,28.31,84.74,2.67,16.0
2024-07-17,3.65,28.56,86.59,2.12,17.66
2024-07-18,12.88,29.11,84.52,2.72,16.5
2024-07-19,14.69,29.07,87.13,3.2,14.75
2024-07-20,20.43,29.1,86.05,2.88,11.79
2024-07-21,5.91,29.26,84.43,2.76,11.3
2024-07-22,19.47,28.53,86.26,4.19,7.0
2024-07-23,20.45,27.89,85.98,3.96,3.64
2024-07-24,10.53,28.57,83.62,3.91,7.28
2024-07-25,4.83,28.23,84.9,4.01,7.01
2024-07-26,12.44,28.38,86.68,3.65,8.61
2024-07-27,7.12,28.4,88.95,2.98,7.86
2024-07-28,10.11,29.89,83.36,0.84,14.36
2024-07-29,11.98,28.77,86.49,1.97,11.74
2024-07-30,4.81,29.19,85.41,2.2,8.71
2024-07-31,6.88,28.3,90.47,2.65,8.33
2024-08-01,12.08,28.53,88.2,3.05,6.78
2024-08-02,4.69,28.08,87.53,3.86,9.38
2024-08-03,4.6,28.31,85.52,3.64,16.46
2024-08-04,4.48,28.23,87.43,3.07,16.3
2024-08-05,9.69,27.97,88.05,1.87,12.72
2024-08-06,37.44,27.64,90.98,1.81,5.9
2024-08-07,14.08,28.05,86.85,2.27,9.46
2024-08-08,2.95,27.74,87.77,2.23,15.46
2024-08-09,10.16,28.33,87.66,1.93,13.5
2024-08-10,2.51,28.61,85.14,1.57,14.61
2024-08-11,4.59,28.52,86.28,1.45,18.35
2024-08-12,3.58,28.84,86.68,1.7,13.63
2024-08-13,9.71,28.19,89.01,1.46,16.51
2024-08-14,7.88,28.48,88.09,1.19,9.47
2024-08-15,16.55,28.14,88.89,1.58,14.27
2024-08-16,13.17,27.77,90.85,1.81,9.96
2024-08-17,12.62,28.53,86.31,1.5,16.24
2024-08-18,6.57,28.36,88.96,1.4,12.44
2024-08-19,2.67,27.81,89.65,1.69,17.18
2024-08-20,1.58,28.37,87.01,1.85,16.33
2024-08-21,1.25,27.97,90.88,2.19,15.36
2024-08-22,9.35,27.28,91.42,2.32,13.32
2024-08-23,6.7,27.27,90.12,2.4,10.22
2024-08-24,7.81,27.01,91.7,2.71,8.37
2024-08-25,4.71,26.88,91.85,3.08,9.56
2024-08-26,23.55,27.23,89.41,2.25,14.36
2024-08-27,25.99,27.15,90.43,1.67,11.86
2024-08-28,8.75,27.48,89.55,1.27,13.58
2024-08-29,7.84,27.11,90.6,2.06,12.21
2024-08-30,5.24,27.8,88.73,2.64,19.91
2024-08-31,6.57,28.12,90.57,3.79,15.6
2024-09-01,5.84,27.81,91.54,3.52,15.9
2024-09-02,2.9,27.7,89.39,2.39,15.95
2024-09-03,1.29,27.65,88.26,1.89,17.71
2024-09-04,4.15,27.91,87.65,1.5,17.8
2024-09-05,3.27,28.27,85.59,1.14,19.61
2024-09-06,6.13,28.19,86.92,1.35,16.97
2024-09-07,15.98,27.86,90.63,2.14,16.37
2024-09-08,17.99,28.09,92.24,3.19,15.19
2024-09-09,21.96,28.2,92.41,5.28,8.57
2024-09-10,2.71,28.47,89.92,4.64,18.73
2024-09-11,1.13,28.57,87.17,1.92,17.51
2024-09-12,0.69,28.55,85.61,1.93,16.58
2024-09-13,2.22,27.38,90.24,2.66,14.72
2024-09-14,12.69,27.19,91.44,3.32,10.35
2024-09-15,14.8,26.73,88.9,5.06,10.21
2024-09-16,7.96,27.16,89.1,3.95,11.53
2024-09-17,9.17,27.49,88.76,2.39,11.84
2024-09-18,6.52,27.53,87.05,1.36,14.94
2024-09-19,0.17,27.99,82.54,0.92,20.49
2024-09-20,2.47,28.67,83.94,1.04,21.24
2024-09-21,4.05,28.18,89.03,1.58,17.15
2024-09-22,2.36,27.82,89.15,1.2,15.65
2024-09-23,8.8,27.56,91.45,1.68,12.63
2024-09-24,17.07,26.95,93.66,2.75,10.89
2024-09-25,86.59,26.93,94.25,2.08,10.61
2024-09-26,29.63,27.23,93.49,3.01,9.15
2024-09-27,10.66,27.09,92.78,2.54,11.6
2024-09-28,2.45,27.56,89.76,1.96,20.31
2024-09-29,2.36,28.01,88.78,1.33,17.99
2024-09-30,1.18,28.24,88.93,1.43,20.53
2024-10-01,0.24,28.06,89.85,1.55,20.64
2024-10-02,0.36,27.51,90.36,1.77,11.35
2024-10-03,1.53,27.81,89.17,1.89,16.51
2024-10-04,5.26,27.04,91.79,1.21,17.42
2024-10-05,3.07,27.96,84.64,0.87,17.25
2024-10-06,1.56,27.27,85.96,0.88,12.2
2024-10-07,7.57,26.36,90.47,0.93,16.82
2024-10-08,2.62,27.56,83.97,0.74,17.18
2024-10-09,0.69,27.15,84.35,1.0,20.68
2024-10-10,0.17,26.75,83.63,1.03,21.82
2024-10-11,0.04,27.4,84.07,0.99,21.17
2024-10-12,0.51,27.59,83.28,0.87,21.01
2024-10-13,0.04,27.42,84.83,1.07,20.88
2024-10-14,0.03,27.45,86.33,1.13,20.06
2024-10-15,0.04,27.61,83.8,0.91,19.55
2024-10-16,0.04,27.32,84.79,0.98,20.07
2024-10-17,0.55,27.46,86.04,0.96,17.02
2024-10-18,0.65,27.64,85.14,0.92,18.4
2024-10-19,4.57,27.94,83.99,0.65,16.66
2024-10-20,8.62,26.8,87.63,1.1,16.75
2024-10-21,0.04,25.82,85.51,1.36,15.28
2024-10-22,0.0,25.17,83.75,1.69,19.11
2024-10-23,0.96,25.39,87.23,2.42,15.02
2024-10-24,28.65,24.85,92.36,4.83,8.12
2024-10-25,41.45,25.49,91.67,5.22,4.29
2024-10-26,8.68,25.36,93.83,3.76,4.29
2024-10-27,1.69,26.68,90.21,2.16,11.7
2024-10-28,3.38,26.4,89.44,1.26,11.87
2024-10-29,2.67,26.87,86.29,0.7,13.57
2024-10-30,0.04,26.42,86.41,1.02,18.17
2024-10-31,1.02,26.19,84.74,0.91,18.62
2024-11-01,1.2,26.75,83.31,0.84,13.38
2024-11-02,0.33,25.79,79.2,0.96,17.14
2024-11-03,0.29,25.24,74.07,0.79,17.04
2024-11-04,0.0,24.49,73.62,0.74,16.21
2024-11-05,0.41,24.2,82.5,1.33,16.61
2024-11-06,0.14,24.73,88.28,1.5,15.56
2024-11-07,0.01,24.7,87.47,1.34,17.33
2024-11-08,0.0,24.42,86.07,1.22,16.39
2024-11-09,0.0,23.91,84.89,1.36,18.01
2024-11-10,0.0,22.89,84.77,1.73,19.38
2024-11-11,0.0,22.86,82.66,2.15,14.92
2024-11-12,0.05,23.41,86.11,2.07,14.0
2024-11-13,0.0,23.47,85.74,1.99,16.98
2024-11-14,0.0,23.33,82.62,1.38,16.1
2024-11-15,0.0,22.18,78.67,1.38,15.55
2024-11-16,0.0,21.24,76.13,1.21,16.92
2024-11-17,0.0,21.01,75.5,1.31,16.8
2024-11-18,0.0,20.9,72.95,1.09,16.43
2024-11-19,0.0,19.89,75.0,1.26,15.77
2024-11-20,0.0,20.01,78.24,1.17,16.05
2024-11-21,0.0,20.98,76.82,0.77,15.8
2024-11-22,0.0,20.74,76.89,1.11,14.11
2024-11-23,0.0,20.53,73.19,0.98,13.13
2024-11-24,0.0,20.18,76.59,0.93,12.28
2024-11-25,0.0,20.19,80.41,1.18,12.43
2024-11-26,0.0,20.01,76.92,1.18,13.9
2024-11-27,0.0,19.05,82.16,1.6,12.88
2024-11-28,0.02,19.47,85.68,1.97,13.79
2024-11-29,2.3,20.9,88.91,2.36,5.89
2024-11-30,0.42,21.52,90.82,2.27,9.52
2024-12-01,0.84,21.65,89.6,2.23,8.0
2024-12-02,1.1,21.33,89.93,2.24,8.94
2024-12-03,0.07,22.33,85.54,1.62,11.54
2024-12-04,0.0,22.86,84.66,0.96,15.33
2024-12-05,0.0,23.17,82.96,0.85,14.59
2024-12-06,0.0,22.93,80.57,1.02,11.68
2024-12-07,0.0,20.89,83.89,1.05,8.76
2024-12-08,0.17,22.12,89.68,1.33,5.77
2024-12-09,1.28,22.97,89.23,1.12,8.67
2024-12-10,0.6,22.07,86.75,1.19,8.74
2024-12-11,0.0,18.74,81.23,1.66,13.28
2024-12-12,0.0,17.5,73.79,1.14,15.16
2024-12-13,0.0,17.52,67.44,1.29,15.77
2024-12-14,0.0,17.12,66.59,1.35,15.88
2024-12-15,0.0,15.97,67.77,1.52,16.4
2024-12-16,0.0,15.91,65.74,1.16,16.66
2024-12-17,0.0,18.05,73.58,1.18,13.47
2024-12-18,0.02,19.54,79.74,1.34,11.93
2024-12-19,0.1,19.66,81.13,1.68,8.48
2024-12-20,8.8,20.06,84.48,1.85,5.13
2024-12-21,31.42,18.28,92.42,2.5,5.31
2024-12-22,0.37,19.02,86.51,1.89,12.29
2024-12-23,0.14,19.13,82.92,1.61,11.56
2024-12-24,9.15,18.3,91.03,1.38,5.05
2024-12-25,1.42,19.73,88.43,1.49,4.85
2024-12-26,11.76,20.45,82.82,1.23,12.57
2024-12-27,0.02,20.36,81.38,1.56,14.59
2024-12-28,0.0,20.67,78.05,0.86,15.4
2024-12-29,0.0,21.94,78.64,0.94,13.86
2024-12-30,0.0,21.14,81.88,1.27,13.04
2024-12-31,0.0,20.16,80.03,1.16,11.1
2025-01-01,0.0,18.01,69.99,1.08,12.82
2025-01-02,0.0,16.93,67.58,1.12,14.56
2025-01-03,0.0,16.15,68.61,0.94,13.86
2025-01-04,0.0,16.95,71.65,0.98,13.11
2025-01-05,0.0,18.12,73.07,0.7,12.91
2025-01-06,0.0,18.54,76.55,0.77,12.5
2025-01-07,0.0,18.59,76.87,1.43,13.31
2025-01-08,0.0,18.1,68.82,1.17,14.0
2025-01-09,0.0,16.65,76.13,1.24,14.19
2025-01-10,0.0,16.75,77.42,1.29,13.73
2025-01-11,0.0,16.83,78.29,1.27,14.4
2025-01-12,0.0,17.33,72.42,1.08,15.15
2025-01-13,0.0,18.67,74.0,0.94,15.44
2025-01-14,0.0,19.47,76.21,1.05,12.47
2025-01-15,0.0,18.72,81.79,1.34,10.55
2025-01-16,0.0,18.21,76.92,1.4,14.12
2025-01-17,0.0,18.17,68.54,1.4,15.84
2025-01-18,0.0,18.27,71.12,1.43,15.62
2025-01-19,0.0,19.4,68.58,1.34,16.66
2025-01-20,0.0,19.16,60.09,1.36,17.72
2025-01-21,0.0,19.1,60.78,1.34,17.56
2025-01-22,0.0,20.3,64.54,1.19,17.0
2025-01-23,0.0,20.83,67.47,0.95,16.13
2025-01-24,0.0,20.82,75.05,1.08,13.38
2025-01-25,0.0,21.55,75.26,0.99,12.37
2025-01-26,0.0,21.33,78.68,1.02,9.81
2025-01-27,0.0,20.05,70.84,1.07,13.32
2025-01-28,0.0,20.3,76.16,0.9,12.39
2025-01-29,0.0,21.9,81.92,1.39,11.79
2025-01-30,0.0,22.32,81.94,1.89,15.05
2025-01-31,0.0,23.2,76.73,1.35,14.57
2025-02-01,0.0,24.08,75.72,1.06,14.65
2025-02-02,0.0,25.1,69.71,1.19,15.1
2025-02-03,0.0,24.67,71.23,1.43,13.56
2025-02-04,0.0,25.26,74.11,0.71,14.82
2025-02-05,0.0,25.69,65.83,1.0,14.39
2025-02-06,0.0,25.47,64.39,1.24,13.82
2025-02-07,0.0,23.74,56.89,1.34,16.64
2025-02-08,0.0,22.06,46.13,1.43,18.5
2025-02-09,0.0,21.66,58.48,0.9,18.62
2025-02-10,0.0,22.39,53.14,1.23,18.63
2025-02-11,0.0,23.69,62.04,1.54,18.35
2025-02-12,0.0,25.28,65.03,1.5,15.85
2025-02-13,0.0,24.74,53.85,1.79,18.5
2025-02-14,0.0,22.7,40.75,1.31,19.58
2025-02-15,0.0,23.42,38.4,1.42,21.21
2025-02-16,0.0,24.21,44.14,1.29,21.23
2025-02-17,0.0,24.76,65.99,2.22,20.63
2025-02-18,0.0,25.58,65.67,1.4,19.57
2025-02-19,1.6,26.07,70.11,1.79,16.13
2025-02-20,7.15,25.54,74.69,2.28,16.47
2025-02-21,3.15,25.65,71.51,1.31,17.41
2025-02-22,1.8,25.76,71.44,2.08,15.33
2025-02-23,3.29,26.34,61.9,0.93,17.05
2025-02-24,0.57,25.02,63.18,1.02,17.67
2025-02-25,0.0,25.51,65.28,0.76,17.62
2025-02-26,0.0,25.41,65.33,0.92,17.76
2025-02-27,0.0,26.15,61.4,1.33,19.06
2025-02-28,0.0,26.17,57.13,1.19,19.6
2025-03-01,0.0,26.62,59.69,1.9,20.51
2025-03-02,0.0,27.58,52.53,1.58,19.04
2025-03-03,0.0,28.15,52.62,1.31,18.89
2025-03-04,0.0,27.73,46.55,1.63,22.86
2025-03-05,0.0,26.6,42.48,2.0,21.67
2025-03-06,0.0,24.15,25.92,1.82,24.53
2025-03-07,0.0,24.12,32.34,1.19,23.31
2025-03-08,0.0,25.47,46.84,1.71,22.37
2025-03-09,0.0,26.74,64.78,1.64,20.54
2025-03-10,0.0,26.95,58.72,1.57,22.11
2025-03-11,0.0,27.11,50.48,1.71,22.58
2025-03-12,0.0,28.13,46.03,1.88,22.54
2025-03-13,0.0,29.37,51.64,2.3,22.48
2025-03-14,0.01,30.47,53.99,2.37,21.91
2025-03-15,0.0,30.81,56.13,1.73,21.78
2025-03-16,0.0,30.56,56.15,2.18,20.55
2025-03-17,0.01,30.9,51.13,2.33,19.1
2025-03-18,0.1,30.82,50.7,1.8,20.23
2025-03-19,1.46,29.54,65.5,2.2,18.92
2025-03-20,1.56,29.21,61.76,3.16,21.2
2025-03-21,0.63,28.61,63.05,3.28,20.1
2025-03-22,15.78,26.65,75.76,2.51,8.14
2025-03-23,5.86,27.78,64.82,1.17,13.01
2025-03-24,0.78,28.29,59.48,1.1,21.17
2025-03-25,0.07,28.72,54.59,1.33,23.38
2025-03-26,0.0,29.19,56.36,2.08,23.79
2025-03-27,0.0,30.13,50.5,1.69,23.71
2025-03-28,0.0,30.85,45.97,1.45,23.17
2025-03-29,0.0,31.04,54.88,1.42,21.75
2025-03-30,0.0,30.78,64.77,2.14,20.41
2025-03-31,0.0,30.75,61.45,3.12,22.06
2025-04-01,0.0,30.03,60.59,2.91,23.17
2025-04-02,0.05,29.95,60.57,2.68,22.86
2025-04-03,0.28,30.0,57.96,1.92,24.9
2025-04-04,0.49,30.84,54.87,1.47,16.49
2025-04-05,0.04,31.77,49.88,1.93,22.41
2025-04-06,0.16,31.55,56.65,2.97,21.3
2025-04-07,0.16,31.14,58.32,3.15,22.98
2025-04-08,0.24,29.63,64.38,3.04,23.37
2025-04-09,0.09,30.02,58.28,2.71,24.49
2025-04-10,2.59,29.42,62.72,2.39,24.93
2025-04-11,7.72,29.29,67.85,1.68,21.98
2025-04-12,3.03,29.41,68.6,2.13,21.46
2025-04-13,4.81,29.47,67.72,1.69,20.7
2025-04-14,1.37,30.49,58.53,2.17,21.82
2025-04-15,10.61,28.95,67.62,2.17,17.58
2025-04-16,8.31,28.6,71.24,2.27,22.37
2025-04-17,6.42,30.4,65.43,2.9,19.78
2025-04-18,12.52,29.86,71.88,3.59,20.63
2025-04-19,10.62,30.78,68.97,2.58,21.79
2025-04-20,0.87,32.0,67.55,2.61,21.66
2025-04-21,0.27,32.99,62.94,3.05,22.53
2025-04-22,0.0,33.33,59.66,2.97,23.53
2025-04-23,0.0,33.48,57.06,2.66,24.47
2025-04-24,0.0,33.47,58.4,3.22,22.98
2025-04-25,0.0,33.4,55.67,2.86,25.03
2025-04-26,0.27,32.76,58.44,3.87,21.96
2025-04-27,1.62,32.48,55.65,2.36,16.36
2025-04-28,2.82,31.96,54.11,2.0,23.5
2025-04-29,9.0,30.32,64.95,2.55,24.15
2025-04-30,13.42,29.47,67.94,1.71,24.04
2025-05-01,2.37,29.85,62.45,1.87,26.51
2025-05-02,2.85,29.69,62.81,1.43,25.52
2025-05-03,5.43,30.2,64.7,2.26,22.61
2025-05-04,4.77,30.61,64.34,1.51,24.16
2025-05-05,0.28,31.51,58.72,1.61,24.77
2025-05-06,1.45,31.77,58.98,1.72,23.56
2025-05-07,0.41,32.04,57.36,1.96,23.85
2025-05-08,0.15,32.37,56.91,2.25,23.88
2025-05-09,0.06,33.38,51.8,1.53,25.07
2025-05-10,0.04,33.45,49.25,1.97,25.94
2025-05-11,0.78,33.65,51.35,1.95,25.31
2025-05-12,0.42,34.32,52.71,2.28,21.83
2025-05-13,5.13,32.97,61.02,2.52,20.73
2025-05-14,2.61,33.2,60.3,2.78,19.5
2025-05-15,0.73,31.97,64.36,2.42,23.39
2025-05-16,0.4,31.65,67.61,2.79,17.88
2025-05-17,0.31,31.82,63.41,2.69,19.19
2025-05-18,0.11,32.0,63.42,2.57,20.77
2025-05-19,2.4,31.91,64.4,2.7,23.56
2025-05-20,2.99,31.4,68.87,2.63,25.35
2025-05-21,3.37,30.06,75.74,2.43,20.43
2025-05-22,4.82,29.66,76.19,1.48,17.79
2025-05-23,10.61,30.2,69.65,1.17,19.41
2025-05-24,11.84,27.78,82.82,3.06,11.7
2025-05-25,10.98,27.78,88.14,2.07,14.15
2025-05-26,3.58,28.92,79.42,1.42,21.01
2025-05-27,13.33,29.74,77.14,1.54,14.61
2025-05-28,18.2,28.04,85.18,2.99,12.57
2025-05-29,13.94,29.42,78.97,3.25,15.12
2025-05-30,4.63,30.12,80.33,2.41,12.83
2025-05-31,1.95,29.75,80.72,1.66,16.95
2025-06-01,0.48,32.01,65.22,1.89,21.79
2025-06-02,0.04,32.93,54.36,3.11,22.68
2025-06-03,6.46,32.4,61.02,2.19,22.41
2025-06-04,2.96,32.14,61.69,1.96,22.41
2025-06-05,2.28,31.89,62.95,1.43,20.22
2025-06-06,5.32,31.74,65.16,1.63,18.39
2025-06-07,6.51,31.4,68.31,1.42,23.54
2025-06-08,1.97,31.45,69.31,1.66,21.01
2025-06-09,4.41,31.26,71.86,1.32,15.88
2025-06-10,7.23,29.58,78.08,1.72,16.13
2025-06-11,3.47,28.8,79.34,2.53,14.1
2025-06-12,10.83,28.94,80.67,2.51,14.88
2025-06-13,1.01,30.03,73.77,2.06,21.31
2025-06-14,1.41,30.14,75.31,2.26,22.79
2025-06-15,4.2,29.71,79.99,0.98,17.01
2025-06-16,17.23,28.31,85.49,1.79,13.04
2025-06-17,12.14,28.4,85.39,2.33,8.81
2025-06-18,10.02,28.5,82.84,3.5,4.79
2025-06-19,5.35,28.51,82.03,3.32,8.28
2025-06-20,4.95,29.43,79.4,3.07,14.2
2025-06-21,7.44,30.0,77.32,1.96,16.78
2025-06-22,4.83,29.12,82.24,1.96,19.42
2025-06-23,10.41,28.16,84.11,2.13,12.79
2025-06-24,4.02,28.88,81.18,1.98,13.57
2025-06-25,17.72,28.56,84.86,1.25,9.78
2025-06-26,26.06,28.68,85.07,1.81,12.41
2025-06-27,9.53,28.06,85.86,2.71,10.09
2025-06-28,19.39,27.14,88.65,3.43,4.43
2025-06-29,32.77,26.26,88.74,4.39,9.8
2025-06-30,2.34,27.4,86.35,3.23,9.56
2025-07-01,19.96,28.29,84.45,2.23,10.14
2025-07-02,14.16,28.49,84.58,1.91,11.12
2025-07-03,15.01,28.18,85.97,2.43,13.73
2025-07-04,10.1,28.29,86.13,2.32,8.44
2025-07-05,13.93,27.46,87.0,3.23,8.37
2025-07-06,14.98,27.27,91.11,3.17,8.82
2025-07-07,13.16,28.12,85.08,3.15,9.7
2025-07-08,4.74,27.23,85.78,3.93,7.83
2025-07-09,1.03,27.56,84.92,2.88,8.32
2025-07-10,2.16,28.17,86.45,2.43,9.72
2025-07-11,3.26,28.48,86.13,2.12,17.01
2025-07-12,4.03,28.73,85.2,2.31,19.54
2025-07-13,6.81,28.14,89.6,2.03,11.07
2025-07-14,15.59,27.49,89.58,1.73,5.79
2025-07-15,5.35,28.62,84.96,1.98,14.24
2025-07-16,11.19,28.43,87.86,1.82,15.28
2025-07-17,6.83,28.08,89.42,2.16,18.57
2025-07-18,1.06,28.08,87.48,1.41,19.6
2025-07-19,6.42,29.06,83.11,1.31,18.02
2025-07-20,2.65,29.07,83.36,1.09,18.69
2025-07-21,4.71,28.45,85.15,1.18,19.97
2025-07-22,2.5,28.88,83.94,1.09,23.67
2025-07-23,10.47,29.44,85.12,1.63,17.5
2025-07-24,8.51,28.73,88.1,1.93,10.0
2025-07-25,19.54,27.47,89.77,3.04,5.76
2025-07-26,3.52,28.03,88.05,4.26,10.14
2025-07-27,3.57,28.99,82.52,2.9,18.42
2025-07-28,2.37,28.75,84.71,2.28,12.9
2025-07-29,21.82,27.66,89.35,1.85,8.97
2025-07-30,5.24,28.07,84.63,1.94,12.26
2025-07-31,4.25,28.46,83.46,2.45,15.75
2025-08-01,1.99,28.78,81.76,2.4,21.2
2025-08-02,3.99,28.55,84.27,1.76,18.77
2025-08-03,5.41,28.92,84.81,1.5,13.42
2025-08-04,3.42,28.62,86.82,1.21,16.81
2025-08-05,1.03,28.17,88.72,1.28,18.28
2025-08-06,2.51,28.22,87.16,1.1,12.77
2025-08-07,8.76,28.19,85.14,1.71,11.83
2025-08-08,6.79,27.11,87.19,1.88,7.1
2025-08-09,1.46,27.63,85.34,1.65,19.25
2025-08-10,3.45,27.96,85.8,1.71,19.64
2025-08-11,1.9,29.06,83.08,1.08,21.67
2025-08-12,3.93,29.23,84.14,1.03,19.03
2025-08-13,9.76,28.41,88.38,2.18,17.19
2025-08-14,12.34,27.58,91.04,3.31,11.81
2025-08-15,21.72,27.53,89.94,2.16,12.22
2025-08-16,6.96,27.86,88.01,2.31,17.12
2025-08-17,5.31,27.81,88.15,2.92,15.05
2025-08-18,21.52,27.59,90.11,2.93,13.15
2025-08-19,7.37,27.31,90.92,2.91,10.11
2025-08-20,5.12,27.95,87.16,2.56,12.65
2025-08-21,8.14,27.1,92.54,1.93,5.8
2025-08-22,18.75,26.75,93.01,2.52,4.51
2025-08-23,13.04,26.71,91.0,3.11,9.55
2025-08-24,7.2,27.23,87.86,2.36,6.3
2025-08-25,4.53,27.37,86.72,1.64,9.48
2025-08-26,6.22,27.36,88.48,2.19,16.54
2025-08-27,5.1,27.16,88.1,2.3,12.64
2025-08-28,3.95,27.91,87.52,2.44,19.24
2025-08-29,0.74,27.67,87.36,2.69,19.58
2025-08-30,4.98,27.64,88.19,1.7,13.77
2025-08-31,7.39,28.62,85.09,0.88,16.48
2025-09-01,10.56,28.51,87.18,1.08,17.97
2025-09-02,19.53,27.19,92.31,1.57,7.44
2025-09-03,26.76,26.84,90.52,2.43,6.67
2025-09-04,9.69,27.04,90.0,1.83,13.65
2025-09-05,13.73,27.51,87.62,0.94,14.29
2025-09-06,7.55,27.68,87.75,1.13,17.03
2025-09-07,1.36,27.79,85.71,0.82,17.47
2025-09-08,0.72,27.79,86.05,1.29,18.62
2025-09-09,0.16,28.35,83.0,1.0,19.36
2025-09-10,0.23,28.54,83.75,0.95,20.84
2025-09-11,1.36,28.05,86.81,1.0,19.69
2025-09-12,4.32,27.61,88.02,1.51,14.09
2025-09-13,5.49,27.44,89.76,1.65,13.85
2025-09-14,8.94,27.62,90.1,1.6,11.3
2025-09-15,28.4,27.07,91.79,1.37,11.51
2025-09-16,15.04,27.26,90.11,1.43,15.11
2025-09-17,3.22,27.17,90.79,1.78,17.56
2025-09-18,0.91,27.99,86.03,1.48,21.45
2025-09-19,0.27,28.29,85.69,0.84,21.24
2025-09-20,2.67,27.9,87.74,0.88,14.14
2025-09-21,7.57,27.68,89.02,0.98,10.92
