date,PRECTOTCORR,T2M,RH2M,WS2M,ALLSKY_SFC_SW_DWN
2025-12-09,0.0,12.35,79.34,1.95,11.72
2025-12-10,0.0,11.98,78.77,1.66,13.24
2025-12-11,0.0,11.75,78.13,1.71,13.34
2025-12-12,0.0,12.29,78.89,1.2,12.03
2025-12-13,0.0,13.04,76.23,0.88,12.76
2025-12-14,0.0,12.9,84.66,1.13,14.63
2025-12-15,0.0,13.09,84.48,0.99,13.99
2025-12-16,0.0,12.68,83.65,1.29,12.13
2025-12-17,0.0,11.34,86.19,1.77,10.73
2025-12-18,0.0,11.36,85.25,0.89,11.9
2025-12-19,0.0,11.83,86.58,1.04,10.59
2025-12-20,0.0,11.65,84.62,1.01,6.8
2025-12-21,0.0,11.48,83.43,0.73,8.54
2025-12-22,0.0,12.34,81.91,0.78,12.16
2025-12-23,0.0,12.45,84.34,1.4,11.44
2025-12-24,0.0,11.67,83.83,1.93,11.36
2025-12-25,0.0,10.79,83.5,1.73,12.42
2025-12-26,0.0,9.67,83.25,1.61,12.39
2025-12-27,0.0,9.72,80.72,1.35,12.54
2025-12-28,0.0,9.93,82.72,1.42,12.18
2025-12-29,0.0,10.14,81.45,1.48,11.33
2025-12-30,0.0,11.25,68.79,1.81,12.02
2025-12-31,0.0,13.53,60.13,0.93,12.51
